127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/jquery-ui-1.8.18.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/js/libs/css3-mediaqueries.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/js/libs/jquery-1.7.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/js/libs/jquery-ui-1.8.18.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/js/libs/autonumeric-1.7.4.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/images/ship1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/images/ship3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/images/ship2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/images/ship4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/images/ship5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:10:01:32 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332248492732 HTTP/1.1" 200 354
127.0.0.1 - - [20/Mar/2012:10:01:32 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:32 -0300] "GET /MySpaceShip/images/calendar.gif HTTP/1.1" 304 -
